Unnamed: 0,CustomerID,Gender,Location,Tenure_Months,Transaction_ID,Transaction_Date,Product_SKU,Product_Description,Product_Category,Quantity,Avg_Price,Delivery_Charges,Coupon_Status,GST,Date,Offline_Spend,Online_Spend,Month,Coupon_Code,Discount_pct,Payment_Status,Delivery_Days,Customer_Rating,Return_Status,Customer_City,Discount_Percent,Order_Priority,Support_Calls,Membership
1545,17135.0,F,California,45.0,19345.0,2019-01-31,GGOENEBQ079199,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,2.0,81.5,6.5,Clicked,0.1,1/31/2019,700.0,1380.14,1,SAVE10,10.0,unknown,1,4,Returned,Kochi,25,Medium,2,Platinum
1546,17135.0,F,California,45.0,19347.0,2019-01-31,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,122.77,6.5,Not Used,0.1,1/31/2019,700.0,1380.14,1,NEWUSER,10.0,pending,7,3,Returned,Delhi,25,Medium,2,Platinum
1547,17135.0,F,California,45.0,19347.0,2019-01-31,GGOENEBQ079099,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,1.0,81.5,6.5,Used,0.1,1/31/2019,700.0,1380.14,1,SAVE10,10.0,pending,2,3,Unknown,Delhi,10,Low,3,Platinum
1548,12967.0,F,New York,34.0,19356.0,2019-01-31,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,153.71,6.5,Not Used,0.1,1/31/2019,700.0,1380.14,1,NO COUPON,10.0,paid,2,2,Returned,Kochi,25,High,3,Gold
1549,12967.0,F,New York,34.0,19358.0,2019-01-31,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,122.77,6.5,Clicked,0.1,1/31/2019,700.0,1380.14,1,UNKNOWN,10.0,unknown,3,4,Returned,Mumbai,20,Low,3,Platinum
1550,12967.0,F,New York,34.0,19358.0,2019-01-31,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,122.77,6.5,Clicked,0.1,1/31/2019,700.0,1380.14,1,NEWUSER,10.0,unknown,7,4,Not Returned,Delhi,5,High,3,Platinum
1551,12967.0,F,New York,34.0,19359.0,2019-01-31,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,122.77,6.5,Clicked,0.1,1/31/2019,700.0,1380.14,1,NEWUSER,10.0,pending,3,5,Returned,Chennai,25,High,3,Platinum
1552,12967.0,F,New York,34.0,19359.0,2019-01-31,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,3.0,122.77,6.5,Clicked,0.1,1/31/2019,700.0,1380.14,1,SALE20,10.0,pending,3,3,Returned,Delhi,25,High,3,Gold
1553,12686.0,M,Chicago,30.0,19363.0,2019-01-31,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,2.0,122.77,6.5,Used,0.1,1/31/2019,700.0,1380.14,1,NONE,10.0,unknown,3,5,Not Returned,Chennai,15,High,0,Silver
1554,12686.0,M,Chicago,30.0,19364.0,2019-01-31,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,153.71,6.5,Clicked,0.1,1/31/2019,700.0,1380.14,1,NEWUSER,10.0,pending,3,3,Returned,Chennai,10,Low,0,Silver
1555,12686.0,M,Chicago,30.0,19365.0,2019-01-31,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,153.71,6.5,Not Used,0.1,1/31/2019,700.0,1380.14,1,NONE,10.0,unknown,5,5,Not Returned,Mumbai,25,Low,0,Silver
1556,12686.0,M,Chicago,30.0,19366.0,2019-01-31,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,2.0,122.77,6.5,Clicked,0.1,1/31/2019,700.0,1380.14,1,NO COUPON,10.0,failed,3,1,Returned,Chennai,25,Low,3,Silver
1557,14679.0,M,California,26.0,19367.0,2019-01-31,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,153.71,6.5,Used,0.1,1/31/2019,700.0,1380.14,1,SALE20,10.0,paid,3,2,Unknown,Chennai,20,Low,1,Silver
1558,15240.0,M,New York,40.0,19369.0,2019-01-31,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,2.0,122.77,6.5,Clicked,0.1,1/31/2019,700.0,1380.14,1,NO COUPON,10.0,unknown,3,2,NONE,Chennai,20,Medium,1,Silver
1559,15240.0,M,New York,40.0,19371.0,2019-01-31,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,122.77,6.5,Clicked,0.1,1/31/2019,700.0,1380.14,1,NONE,10.0,pending,3,3,NONE,Chennai,5,Low,0,Gold
1560,13370.0,M,Washington DC,41.0,19372.0,2019-01-31,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,122.77,6.5,Not Used,0.1,1/31/2019,700.0,1380.14,1,UNKNOWN,10.0,pending,7,5,Unknown,Mumbai,15,Low,3,Silver
1561,13370.0,M,Washington DC,41.0,19374.0,2019-01-31,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,122.77,6.5,Clicked,0.1,1/31/2019,700.0,1380.14,1,NONE,10.0,paid,5,4,Returned,Kochi,25,Medium,2,Platinum
1562,13370.0,M,Washington DC,41.0,19375.0,2019-01-31,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,122.77,6.5,Clicked,0.1,1/31/2019,700.0,1380.14,1,SALE20,10.0,paid,3,2,Not Returned,Chennai,25,Low,3,Platinum
1563,17850.0,M,Chicago,12.0,16681.0,2019-01-01,GGOEGFKQ020399,Google Laptop and Cell Phone Stickers,Office,1.0,2.05,6.5,Used,0.1,1/1/2019,4500.0,2424.5,1,NEWUSER,10.0,paid,3,3,Not Returned,Delhi,20,Low,3,Gold
1564,17850.0,M,Chicago,12.0,16716.0,2019-01-01,GGOEGFKQ020399,Google Laptop and Cell Phone Stickers,Office,1.0,2.05,6.5,Clicked,0.1,1/1/2019,4500.0,2424.5,1,SALE20,10.0,paid,1,3,NONE,Chennai,10,Medium,3,Gold
1565,13047.0,M,California,43.0,16682.0,2019-01-01,GGOEGGOA017399,Maze Pen,Office,52.0,0.98,6.5,Used,0.1,1/1/2019,4500.0,2424.5,1,NEWUSER,10.0,failed,2,3,Unknown,Kochi,15,Medium,3,Platinum
1566,13047.0,M,California,43.0,16682.0,2019-01-01,GGOEGOFH020299,Galaxy Screen Cleaning Cloth,Office,31.0,1.99,6.5,Clicked,0.1,1/1/2019,4500.0,2424.5,1,NEWUSER,10.0,paid,3,4,Not Returned,Mumbai,25,Medium,2,Gold
1567,13047.0,M,California,43.0,16682.0,2019-01-01,GGOEGOXQ016399,Badge Holder,Office,31.0,1.99,6.5,Clicked,0.1,1/1/2019,4500.0,2424.5,1,UNKNOWN,10.0,paid,3,3,Not Returned,Mumbai,15,High,2,Gold
1568,13047.0,M,California,43.0,16687.0,2019-01-01,GGOEGGOA017399,Maze Pen,Office,3.0,1.02,6.5,Used,0.1,1/1/2019,4500.0,2424.5,1,SAVE10,10.0,unknown,3,3,NONE,Unknown,25,High,1,Gold
1569,13047.0,M,California,43.0,16687.0,2019-01-01,GGOEGOAQ012899,Ballpoint LED Light Pen,Office,1.0,2.58,6.5,Not Used,0.1,1/1/2019,4500.0,2424.5,1,SAVE10,10.0,unknown,2,3,Unknown,Kochi,25,Medium,2,Gold
1570,13047.0,M,California,43.0,16687.0,2019-01-01,GGOEGOAR021999,Color Changing Grip Pen,Office,3.0,1.55,6.5,Clicked,0.1,1/1/2019,4500.0,2424.5,1,NO COUPON,10.0,paid,3,4,Not Returned,Kochi,20,Medium,3,Gold
1571,13047.0,M,California,43.0,16687.0,2019-01-01,GGOEGOBG023599,Colored Pencil Set,Office,1.0,3.08,6.5,Used,0.1,1/1/2019,4500.0,2424.5,1,NEWUSER,10.0,unknown,3,5,Returned,Kochi,5,Medium,0,Silver
1572,13047.0,M,California,43.0,16687.0,2019-01-01,GGOEGOLC013299,Spiral Notebook and Pen Set,Office,1.0,6.18,6.5,Clicked,0.1,1/1/2019,4500.0,2424.5,1,NEWUSER,10.0,unknown,7,1,Not Returned,Unknown,5,High,1,Silver
1573,12583.0,M,Chicago,33.0,16692.0,2019-01-01,GGOEAFKQ020599,Android Sticker Sheet Ultra Removable,Office,1.0,2.47,102.79,Used,0.1,1/1/2019,4500.0,2424.5,1,NONE,10.0,pending,3,4,Returned,Unknown,5,Medium,0,Silver
1574,12583.0,M,Chicago,33.0,16692.0,2019-01-01,GGOEGFKQ020399,Google Laptop and Cell Phone Stickers,Office,1.0,1.64,102.79,Clicked,0.1,1/1/2019,4500.0,2424.5,1,SALE20,10.0,paid,1,3,Returned,Mumbai,15,Medium,3,Platinum
1575,12583.0,M,Chicago,33.0,16692.0,2019-01-01,GGOEYFKQ020699,YouTube Custom Decals,Office,1.0,1.64,102.79,Clicked,0.1,1/1/2019,4500.0,2424.5,1,UNKNOWN,10.0,failed,3,3,Unknown,Delhi,25,Medium,3,Platinum
1576,12583.0,M,Chicago,33.0,16696.0,2019-01-01,GGOEGKAA019299,Switch Tone Color Crayon Pen,Office,1.0,1.64,6.5,Used,0.1,1/1/2019,4500.0,2424.5,1,UNKNOWN,10.0,paid,3,4,Not Returned,Unknown,25,Low,3,Platinum
1577,17850.0,M,Chicago,12.0,16877.0,2019-01-03,GGOEGOCB017499,Leatherette Journal,Office,4.0,9.07,28.78,Used,0.1,1/3/2019,4500.0,1576.38,1,NEWUSER,10.0,unknown,1,4,Returned,Chennai,15,Low,3,Platinum
1578,17850.0,M,Chicago,12.0,16885.0,2019-01-03,GGOEGFKQ020399,Google Laptop and Cell Phone Stickers,Office,5.0,1.64,74.74,Clicked,0.1,1/3/2019,4500.0,1576.38,1,NO COUPON,10.0,unknown,7,3,Not Returned,Unknown,15,Medium,3,Gold
1579,17850.0,M,Chicago,12.0,16885.0,2019-01-03,GGOEGFKQ020799,Google Doodle Decal,Office,3.0,2.89,74.74,Clicked,0.1,1/3/2019,4500.0,1576.38,1,NEWUSER,10.0,paid,7,4,Unknown,Chennai,10,Low,2,Gold
1580,17850.0,M,Chicago,12.0,16885.0,2019-01-03,GGOEYFKQ020699,YouTube Custom Decals,Office,5.0,1.64,74.74,Clicked,0.1,1/3/2019,4500.0,1576.38,1,SALE20,10.0,failed,3,3,Unknown,Kochi,25,Low,3,Platinum
1581,17850.0,M,Chicago,12.0,16885.0,2019-01-03,GGOEYOLR018699,YouTube Leatherette Notebook Combo,Office,26.0,5.55,74.74,Clicked,0.1,1/3/2019,4500.0,1576.38,1,UNKNOWN,10.0,pending,3,4,Not Returned,Kochi,25,Low,2,Platinum
1582,17850.0,M,Chicago,12.0,16903.0,2019-01-03,GGOEGFKQ020399,Google Laptop and Cell Phone Stickers,Office,6.0,1.64,35.3,Used,0.1,1/3/2019,4500.0,1576.38,1,NONE,10.0,pending,3,3,Not Returned,Delhi,25,Medium,0,Gold
1583,17850.0,M,Chicago,12.0,16903.0,2019-01-03,GGOEGOCT019199,Red Spiral Google Notebook,Office,3.0,8.24,35.3,Not Used,0.1,1/3/2019,4500.0,1576.38,1,SAVE10,10.0,paid,3,1,Returned,Mumbai,25,Medium,0,Gold
1584,17511.0,F,Chicago,25.0,16834.0,2019-01-03,GGOEAFKQ020599,Android Sticker Sheet Ultra Removable,Office,1.0,2.47,6.5,Used,0.1,1/3/2019,4500.0,1576.38,1,UNKNOWN,10.0,paid,1,3,Unknown,Mumbai,10,High,1,Silver
1585,17511.0,F,Chicago,25.0,16834.0,2019-01-03,GGOEGFKQ020399,Google Laptop and Cell Phone Stickers,Office,1.0,1.64,6.5,Clicked,0.1,1/3/2019,4500.0,1576.38,1,UNKNOWN,10.0,unknown,3,5,Not Returned,Delhi,5,High,3,Silver
1586,17511.0,F,Chicago,25.0,16840.0,2019-01-03,GGOEYFKQ020699,YouTube Custom Decals,Office,4.0,1.64,24.47,Used,0.1,1/3/2019,4500.0,1576.38,1,SAVE10,10.0,unknown,1,5,Returned,Kochi,5,High,3,Silver
1587,17511.0,F,Chicago,25.0,16840.0,2019-01-03,GGOEYOLR018699,YouTube Leatherette Notebook Combo,Office,2.0,5.77,24.47,Used,0.1,1/3/2019,4500.0,1576.38,1,SALE20,10.0,unknown,1,2,Returned,Kochi,10,High,1,Platinum
1588,17548.0,M,Chicago,50.0,16848.0,2019-01-03,GGOEGFKQ020399,Google Laptop and Cell Phone Stickers,Office,1.0,2.05,6.5,Clicked,0.1,1/3/2019,4500.0,1576.38,1,NO COUPON,10.0,paid,3,1,NONE,Mumbai,10,High,3,Platinum
1589,17548.0,M,Chicago,50.0,16848.0,2019-01-03,GGOEGOXQ016399,Badge Holder,Office,1.0,2.05,6.5,Clicked,0.1,1/3/2019,4500.0,1576.38,1,NO COUPON,10.0,pending,3,4,Returned,Chennai,10,High,3,Platinum
1590,17548.0,M,Chicago,50.0,16848.0,2019-01-03,GGOEYFKQ020699,YouTube Custom Decals,Office,1.0,2.05,6.5,Used,0.1,1/3/2019,4500.0,1576.38,1,NEWUSER,10.0,paid,7,4,Not Returned,Mumbai,25,High,3,Gold
1591,13705.0,F,Chicago,39.0,16848.0,2019-01-03,GGOEYOLR018699,YouTube Leatherette Notebook Combo,Office,1.0,7.21,6.5,Clicked,0.1,1/3/2019,4500.0,1576.38,1,SALE20,10.0,paid,3,4,Not Returned,Chennai,25,Low,0,Silver
1592,13705.0,F,Chicago,39.0,16852.0,2019-01-03,GGOEAFKQ020499,8 pc Android Sticker Sheet,Office,1.0,1.64,6.5,Not Used,0.1,1/3/2019,4500.0,1576.38,1,NONE,10.0,paid,3,5,NONE,Kochi,25,High,3,Silver
1593,13705.0,F,Chicago,39.0,16852.0,2019-01-03,GGOEGKAA019299,Switch Tone Color Crayon Pen,Office,2.0,1.64,6.5,Used,0.1,1/3/2019,4500.0,1576.38,1,SALE20,10.0,paid,2,3,Returned,Mumbai,15,Medium,3,Silver
1594,13767.0,F,Chicago,29.0,16868.0,2019-01-03,GGOEGOXQ016399,Badge Holder,Office,1.0,1.64,6.5,Clicked,0.1,1/3/2019,4500.0,1576.38,1,NONE,10.0,paid,5,4,Not Returned,Mumbai,5,High,3,Platinum
1595,13767.0,F,Chicago,29.0,16877.0,2019-01-03,GGOEGOAQ012899,Ballpoint LED Light Pen,Office,4.0,2.06,28.78,Clicked,0.1,1/3/2019,4500.0,1576.38,1,NO COUPON,10.0,failed,5,5,Returned,Mumbai,25,High,1,Platinum
1596,13448.0,F,California,41.0,16891.0,2019-01-03,GGOEGFKQ020399,Google Laptop and Cell Phone Stickers,Office,1.0,2.05,6.5,Clicked,0.1,1/3/2019,4500.0,1576.38,1,SALE20,10.0,pending,3,3,NONE,Chennai,5,High,0,Platinum
1597,13448.0,F,California,41.0,16894.0,2019-01-03,GGOEGOAR021899,Retractable Ballpoint Pen Red,Office,103.0,1.0,18.47,Clicked,0.1,1/3/2019,4500.0,1576.38,1,UNKNOWN,10.0,paid,5,3,Returned,Kochi,15,High,0,Platinum
1598,13448.0,F,California,41.0,16905.0,2019-01-03,GGOEGOAQ012899,Ballpoint LED Light Pen,Office,62.0,2.0,122.74,Clicked,0.1,1/3/2019,4500.0,1576.38,1,SAVE10,10.0,pending,7,4,NONE,Chennai,25,High,0,Platinum
1599,15862.0,F,California,24.0,16909.0,2019-01-03,GGOEGOAQ012899,Ballpoint LED Light Pen,Office,62.0,2.0,210.44,Used,0.1,1/3/2019,4500.0,1576.38,1,NONE,10.0,unknown,2,1,Returned,Mumbai,25,High,0,Gold
1600,15862.0,F,California,24.0,16940.0,2019-01-03,GGOEGOAA017199,Rubber Grip Ballpoint Pen 4 Pack,Office,2.0,4.12,6.5,Used,0.1,1/3/2019,4500.0,1576.38,1,NONE,10.0,paid,1,2,Returned,Unknown,25,Low,1,Silver
1601,17850.0,M,Chicago,12.0,16988.0,2019-01-04,GGOEGOLC014299,Google Metallic Notebook Set,Office,12.0,4.94,13.78,Clicked,0.1,1/4/2019,4500.0,2928.55,1,SALE20,10.0,paid,3,2,Not Returned,Unknown,25,High,1,Gold
1602,17850.0,M,Chicago,12.0,16992.0,2019-01-04,GGOEAFKQ020599,Android Sticker Sheet Ultra Removable,Office,5.0,3.08,6.5,Used,0.1,1/4/2019,4500.0,2928.55,1,UNKNOWN,10.0,pending,5,2,Unknown,Delhi,10,High,1,Silver
1603,14045.0,F,California,14.0,16984.0,2019-01-04,GGOEAFKQ020599,Android Sticker Sheet Ultra Removable,Office,1.0,2.47,6.5,Clicked,0.1,1/4/2019,4500.0,2928.55,1,UNKNOWN,10.0,paid,3,4,Unknown,Chennai,25,High,2,Gold
1604,14307.0,F,California,28.0,16992.0,2019-01-04,GGOEGFKQ020399,Google Laptop and Cell Phone Stickers,Office,5.0,2.05,6.5,Used,0.1,1/4/2019,4500.0,2928.55,1,NO COUPON,10.0,failed,3,4,Not Returned,Kochi,20,Low,0,Platinum
1605,14307.0,F,California,28.0,16992.0,2019-01-04,GGOEGOAQ015999,Gel Roller Pen,Office,26.0,3.47,6.5,Clicked,0.1,1/4/2019,4500.0,2928.55,1,UNKNOWN,10.0,unknown,2,3,Returned,Mumbai,25,Low,1,Platinum
1606,14307.0,F,California,28.0,16992.0,2019-01-04,GGOEGOXQ016399,Badge Holder,Office,5.0,2.05,6.5,Clicked,0.1,1/4/2019,4500.0,2928.55,1,NONE,10.0,unknown,5,1,Not Returned,Delhi,25,High,2,Gold
1607,14307.0,F,California,28.0,17005.0,2019-01-04,GGOEGOAQ018099,Pen Pencil & Highlighter Set,Office,10.0,3.29,6.5,Used,0.1,1/4/2019,4500.0,2928.55,1,UNKNOWN,10.0,pending,7,4,Not Returned,Unknown,5,High,1,Gold
1608,14307.0,F,California,28.0,17007.0,2019-01-04,GGOEGOLC014299,Google Metallic Notebook Set,Office,3.0,4.94,11.1,Used,0.1,1/4/2019,4500.0,2928.55,1,NEWUSER,10.0,unknown,5,3,NONE,Delhi,25,Low,0,Gold
1609,14307.0,F,California,28.0,17013.0,2019-01-04,GGOEGOAQ015999,Gel Roller Pen,Office,41.0,2.82,50.74,Clicked,0.1,1/4/2019,4500.0,2928.55,1,SAVE10,10.0,pending,5,1,Unknown,Mumbai,25,Low,0,Gold
1610,14307.0,F,California,28.0,17013.0,2019-01-04,GGOEGOCB017499,Leatherette Journal,Office,41.0,8.85,50.74,Used,0.1,1/4/2019,4500.0,2928.55,1,UNKNOWN,10.0,failed,2,4,NONE,Chennai,10,Low,3,Gold
1611,17908.0,F,California,15.0,17032.0,2019-01-04,GGOEGFKQ020399,Google Laptop and Cell Phone Stickers,Office,1.0,2.05,6.5,Not Used,0.1,1/4/2019,4500.0,2928.55,1,NONE,10.0,paid,3,3,Not Returned,Mumbai,20,High,3,Gold
1612,17908.0,F,California,15.0,17032.0,2019-01-04,GGOEGGOA017399,Maze Pen,Office,2.0,1.02,6.5,Used,0.1,1/4/2019,4500.0,2928.55,1,SALE20,10.0,unknown,3,5,Unknown,Chennai,15,Medium,3,Gold
1613,17908.0,F,California,15.0,17032.0,2019-01-04,GGOEGOAA017199,Rubber Grip Ballpoint Pen 4 Pack,Office,2.0,5.15,6.5,Clicked,0.1,1/4/2019,4500.0,2928.55,1,NEWUSER,10.0,unknown,3,2,Returned,Kochi,10,High,3,Gold
1614,17908.0,F,California,15.0,17032.0,2019-01-04,GGOEGOCC017599,Recycled Paper Journal Set,Office,1.0,4.12,6.5,Clicked,0.1,1/4/2019,4500.0,2928.55,1,SAVE10,10.0,unknown,7,5,Returned,Delhi,25,Low,3,Gold
1615,17908.0,F,California,15.0,17032.0,2019-01-04,GGOEGOCR017899,Recycled Paper Journal Set,Office,1.0,4.12,6.5,Clicked,0.1,1/4/2019,4500.0,2928.55,1,NO COUPON,10.0,paid,7,3,Returned,Unknown,20,Low,3,Gold
1616,17908.0,F,California,15.0,17032.0,2019-01-04,GGOEGOXQ016399,Badge Holder,Office,1.0,2.05,6.5,Clicked,0.1,1/4/2019,4500.0,2928.55,1,NONE,10.0,unknown,2,3,Unknown,Unknown,25,High,3,Platinum
1617,17908.0,F,California,15.0,17053.0,2019-01-04,GGOEAFKQ020499,8 pc Android Sticker Sheet,Office,3.0,1.64,41.3,Used,0.1,1/4/2019,4500.0,2928.55,1,SALE20,10.0,pending,7,3,NONE,Chennai,25,High,3,Platinum
1618,17908.0,F,California,15.0,17053.0,2019-01-04,GGOEAFKQ020599,Android Sticker Sheet Ultra Removable,Office,3.0,2.47,41.3,Used,0.1,1/4/2019,4500.0,2928.55,1,NONE,10.0,unknown,3,5,NONE,Kochi,25,High,3,Platinum
1619,17908.0,F,California,15.0,17053.0,2019-01-04,GGOEGFKQ020399,Google Laptop and Cell Phone Stickers,Office,6.0,1.64,41.3,Clicked,0.1,1/4/2019,4500.0,2928.55,1,SALE20,10.0,failed,3,1,Unknown,Chennai,25,High,1,Platinum
1620,17908.0,F,California,15.0,17053.0,2019-01-04,GGOEGFKQ020799,Google Doodle Decal,Office,2.0,2.89,41.3,Clicked,0.1,1/4/2019,4500.0,2928.55,1,NO COUPON,10.0,failed,2,4,Unknown,Mumbai,5,High,3,Gold
1621,17908.0,F,California,15.0,17053.0,2019-01-04,GGOEGOAA017099,Ballpoint Stick Pen 4 Pack,Office,52.0,3.16,41.3,Clicked,0.1,1/4/2019,4500.0,2928.55,1,NO COUPON,10.0,failed,3,4,NONE,Unknown,25,High,3,Gold
1622,17920.0,F,California,18.0,17070.0,2019-01-04,GGOEGOAB021699,Google Ballpoint Pen Black,Office,1.0,1.64,6.5,Clicked,0.1,1/4/2019,4500.0,2928.55,1,NEWUSER,10.0,unknown,3,3,NONE,Kochi,25,High,3,Gold
1623,17920.0,F,California,18.0,17070.0,2019-01-04,GGOEGOAR013599,Ballpoint Stylus Pen,Office,1.0,4.54,6.5,Clicked,0.1,1/4/2019,4500.0,2928.55,1,NO COUPON,10.0,paid,3,3,Returned,Mumbai,15,High,3,Silver
1624,17920.0,F,California,18.0,17090.0,2019-01-04,GGOEGOAQ020099,Four Color Retractable Pen,Office,1.0,2.47,6.5,Clicked,0.1,1/4/2019,4500.0,2928.55,1,NO COUPON,10.0,unknown,5,1,NONE,Chennai,10,High,2,Gold
1625,17920.0,F,California,18.0,17093.0,2019-01-04,GGOEYFKQ020699,YouTube Custom Decals,Office,1.0,2.05,6.5,Not Used,0.1,1/4/2019,4500.0,2928.55,1,NONE,10.0,unknown,3,4,Unknown,Mumbai,25,High,3,Platinum
1626,17920.0,F,California,18.0,17093.0,2019-01-04,GGOEYOLR018699,YouTube Leatherette Notebook Combo,Office,1.0,7.21,6.5,Clicked,0.1,1/4/2019,4500.0,2928.55,1,NO COUPON,10.0,paid,2,3,Unknown,Delhi,25,Low,3,Platinum
1627,13065.0,F,Chicago,32.0,17950.0,2019-01-16,GGOEGFKQ020399,Google Laptop and Cell Phone Stickers,Office,5.0,1.64,6.5,Clicked,0.1,1/16/2019,3000.0,3727.61,1,NEWUSER,10.0,pending,3,4,Unknown,Chennai,25,High,3,Gold
1628,14606.0,F,Chicago,33.0,17951.0,2019-01-16,GGOEGOAB021699,Google Ballpoint Pen Black,Office,77.0,2.0,6.5,Not Used,0.1,1/16/2019,3000.0,3727.61,1,NO COUPON,10.0,paid,7,3,Returned,Chennai,10,Low,2,Gold
1629,14606.0,F,Chicago,33.0,17951.0,2019-01-16,GGOEGOCC017599,Recycled Paper Journal Set,Office,52.0,3.96,6.5,Clicked,0.1,1/16/2019,3000.0,3727.61,1,SAVE10,10.0,unknown,3,2,Unknown,Chennai,15,High,3,Gold
1630,14606.0,F,Chicago,33.0,17952.0,2019-01-16,GGOEYFKQ020699,YouTube Custom Decals,Office,1.0,2.05,6.5,Clicked,0.1,1/16/2019,3000.0,3727.61,1,UNKNOWN,10.0,paid,3,3,Not Returned,Chennai,25,High,3,Gold
1631,14606.0,F,Chicago,33.0,17952.0,2019-01-16,GGOEYOLR018699,YouTube Leatherette Notebook Combo,Office,1.0,7.21,6.5,Used,0.1,1/16/2019,3000.0,3727.61,1,SALE20,10.0,paid,7,3,Returned,Chennai,10,Low,3,Gold
1632,15235.0,F,New Jersey,23.0,17985.0,2019-01-16,GGOEGGOA017399,Maze Pen,Office,25.0,0.98,6.5,Used,0.1,1/16/2019,3000.0,3727.61,1,NONE,10.0,paid,7,4,Not Returned,Unknown,20,Medium,1,Platinum
1633,13576.0,M,New York,23.0,17985.0,2019-01-16,GGOEGOAC021799,Ballpoint Pen Blue,Office,21.0,0.97,6.5,Clicked,0.1,1/16/2019,3000.0,3727.61,1,UNKNOWN,10.0,unknown,3,3,Returned,Chennai,25,Medium,0,Silver
1634,13576.0,M,New York,23.0,17985.0,2019-01-16,GGOEGOAR013099,Google Stylus Pen w/ LED Light,Office,5.0,5.67,6.5,Clicked,0.1,1/16/2019,3000.0,3727.61,1,NO COUPON,10.0,paid,5,2,NONE,Chennai,15,High,3,Gold
1635,13576.0,M,New York,23.0,17985.0,2019-01-16,GGOEGOCR017899,Recycled Paper Journal Set,Office,10.0,4.12,6.5,Clicked,0.1,1/16/2019,3000.0,3727.61,1,SAVE10,10.0,unknown,3,3,Not Returned,Mumbai,20,High,3,Gold
1636,13576.0,M,New York,23.0,17987.0,2019-01-16,GGOEGOAJ021599,Gunmetal Roller Ball Pen,Office,1.0,20.62,6.5,Used,0.1,1/16/2019,3000.0,3727.61,1,NEWUSER,10.0,failed,7,3,Returned,Mumbai,15,High,3,Silver
1637,18011.0,M,California,7.0,17997.0,2019-01-16,GGOEGFKQ020399,Google Laptop and Cell Phone Stickers,Office,1.0,2.05,6.5,Not Used,0.1,1/16/2019,3000.0,3727.61,1,SAVE10,10.0,paid,3,4,Not Returned,Delhi,25,High,3,Silver
1638,18011.0,M,California,7.0,17997.0,2019-01-16,GGOEGFKQ020799,Google Doodle Decal,Office,1.0,3.08,6.5,Clicked,0.1,1/16/2019,3000.0,3727.61,1,NO COUPON,10.0,pending,5,5,Unknown,Delhi,25,High,1,Platinum
1639,18011.0,M,California,7.0,17997.0,2019-01-16,GGOEGOCT019199,Red Spiral Google Notebook,Office,1.0,10.31,6.5,Not Used,0.1,1/16/2019,3000.0,3727.61,1,NO COUPON,10.0,paid,7,4,NONE,Delhi,10,High,0,Platinum
1640,18011.0,M,California,7.0,17997.0,2019-01-16,GGOEGOXQ016399,Badge Holder,Office,3.0,2.05,6.5,Clicked,0.1,1/16/2019,3000.0,3727.61,1,NEWUSER,10.0,pending,3,5,Returned,Mumbai,10,Medium,0,Gold
1641,18011.0,M,California,7.0,18003.0,2019-01-16,GGOEGFKQ020399,Google Laptop and Cell Phone Stickers,Office,1.0,2.05,6.5,Clicked,0.1,1/16/2019,3000.0,3727.61,1,SALE20,10.0,pending,7,3,Not Returned,Kochi,10,Medium,3,Silver
1642,18011.0,M,California,7.0,18003.0,2019-01-16,GGOEGOAA017199,Rubber Grip Ballpoint Pen 4 Pack,Office,3.0,5.15,6.5,Clicked,0.1,1/16/2019,3000.0,3727.61,1,NO COUPON,10.0,unknown,3,1,Returned,Unknown,5,High,3,Silver
1643,18011.0,M,California,7.0,18003.0,2019-01-16,GGOEGOAB012999,Ballpoint Pen & Matching Tube Case,Office,1.0,6.18,6.5,Clicked,0.1,1/16/2019,3000.0,3727.61,1,SALE20,10.0,unknown,3,3,Returned,Chennai,15,High,1,Gold
1644,18011.0,M,California,7.0,18003.0,2019-01-16,GGOEGOCT019199,Red Spiral Google Notebook,Office,1.0,10.31,6.5,Clicked,0.1,1/16/2019,3000.0,3727.61,1,SAVE10,10.0,failed,7,3,Returned,Chennai,20,Medium,1,Gold
